N,n,r,h,h_floor,eps_h,eps_bucket,z_h,modulus,rho_mod,boost_G,boost_primes,family,native_cluster,z_native_i,x,y,z
1460,730,33,24.54793431291285,24,9,>5,1.705907141713252,210,200,1.352112676056338,"5,73",ring_5,eps=>5;rho210=200,9+200i,9.392006159743023,-1.0462953331906324,4.7724889236382495
1462,731,29,19.857637006300415,19,10,>5,2.051609384571417,210,202,1.0926829268292684,"17,43",shell_other,eps=>5;rho210=202,10+202i,4.811240905582701,14.825874927981571,5.60043686848527
1464,732,47,36.99929320242617,36,11,>5,1.6441217734647537,210,204,2.0338983050847457,"3,61",cone_3,eps=>5;rho210=204,11+204i,0.5269855305936844,-1.1844732410154748,5.140745003631872
1466,733,25,18.234259157023644,18,7,>5,1.5844235793185037,210,206,1.0013679890560876,733,shell_other,eps=>5;rho210=206,7+206i,4.840779960260083,15.417874846372625,5.083623119488484
1468,734,24,18.277311313438993,18,6,>5,1.3385788737353814,210,208,1.0027397260273974,367,shell_other,eps=>5;rho210=208,6+208i,4.866767945517503,15.708425179479788,4.840355295346193
1470,735,73,58.3852549762136,58,15,>5,1.9126682656269633,210,0,3.1999999999999997,"3,5,7",mobius_3x5,eps=>5;rho210=0,15,20.43813640247949,0.0,5.064857901529759
1472,736,22,19.13309158486501,19,3,3,0.6554223461089681,210,2,1.0476190476190477,23,shell_other,eps=3;rho210=2,3+2i,4.900590270751742,16.293601162955305,4.186953104922966
1474,737,30,20.62518455758568,20,10,>5,2.064257185648555,210,4,1.1282051282051282,"11,67",shell_other,eps=>5;rho210=4,10+4i,4.937920131420908,16.59380668790999,5.644653321058872
1476,738,51,37.537263864559314,37,14,>5,2.1973641122758902,210,6,2.051282051282051,"3,41",cone_3,eps=>5;rho210=6,14+6i,0.580623140314052,1.1942070320784401,5.704623184736957
1478,739,26,18.34226728064129,18,8,>5,1.7880254461115095,210,8,1.0013568521031209,739,shell_other,eps=>5;rho210=8,8+8i,4.729218078223168,17.154108394414752,5.297842285895838
1480,740,34,25.145698248237192,25,9,>5,1.7657225714210838,210,10,1.3714285714285712,"5,37",ring_5,eps=>5;rho210=10,9+10i,9.395462376549643,1.0473614348853093,4.835077074750684
1482,741,52,42.39927825529161,42,10,>5,1.4744316706123792,210,12,2.3101604278074865,"3,13,19",cone_3,eps=>5;rho210=12,10+12i,0.9370529061042143,2.60351950238701,4.986976281542305
1484,742,29,22.477914217408575,22,7,>5,1.375651740192067,210,14,1.2235294117647058,"7,53",shell_other,eps=>5;rho210=14,7+14i,4.608168229052723,18.05168868230171,5.020878408420604
1486,743,25,18.414164661086446,18,7,>5,1.5347401578883069,210,16,1.001349527665317,743,shell_other,eps=>5;rho210=16,7+16i,4.316257822403069,18.24006693743748,5.051587422065771
1488,744,52,38.08410596548112,38,14,>5,2.254962015381808,210,18,2.0689655172413794,"3,31",cone_3,eps=>5;rho210=18,14+18i,-0.21104600498677062,3.458738998887055,5.772770809011386
1490,745,31,24.73416631017288,24,7,>5,1.2598830269164776,210,20,1.3424036281179137,"5,149",ring_5,eps=>5;rho210=20,7+20i,8.937413522910546,2.0026946298334773,4.46447107542418
1492,746,27,18.49295435085862,18,9,>5,1.9782246740478018,210,22,1.0026954177897573,373,shell_other,eps=>5;rho210=22,9+22i,3.8447687963608135,18.973106578519587,5.501113042141223
1494,747,50,37.37822439647584,37,13,>5,2.0644820982273866,210,24,2.0246913580246915,"3,83",cone_3,eps=>5;rho210=24,13+24i,-1.0118841496675097,4.357985577150666,5.587533890665526
1496,748,28,21.901208825550256,21,7,>5,1.303195945368303,210,26,1.1851851851851851,"11,17",shell_other,eps=>5;rho210=26,7+26i,3.565695188648903,19.512747573123935,4.9367806883173735
1498,749,32,22.407901339142228,22,10,>5,2.0263433957425647,210,28,1.2114285714285713,"7,107",shell_other,eps=>5;rho210=28,10+28i,3.3625711302563306,19.734513579266025,5.677147227531329
1500,750,67,49.37340393126405,49,18,>5,2.5085451236035845,210,30,2.6666666666666665,"3,5",mobius_3x5,eps=>5;rho210=30,18+30i,19.011272332624035,1.268095395686185,3.2318987906535535
1502,751,27,18.557702873660567,18,9,>5,1.9597403047465471,210,32,1.0013351134846462,751,shell_other,eps=>5;rho210=32,9+32i,2.793345001809591,19.968215146831426,5.490535596698037
1504,752,27,18.96312869381113,18,9,>5,1.8455763565432588,210,34,1.0222222222222221,47,shell_other,eps=>5;rho210=34,9+34i,2.559242344951204,20.141456463260596,5.390400396824081
1506,753,51,37.28676500212336,37,14,>5,2.2457559840562644,210,36,2.0080321285140563,"3,251",cone_3,eps=>5;rho210=36,14+36i,-2.880272481368447,5.7974251751116626,5.779230899650308
1508,754,25,21.02740707333979,21,4,4,0.8663257112586848,210,38,1.1313131313131313,"13,29",shell_other,eps=4;rho210=38,4+38i,2.0824579899151945,20.4950728474933,4.478899520910146
1510,755,33,24.97266784869015,24,9,>5,1.6063447675609566,210,40,1.342281879194631,"5,151",ring_5,eps=>5;rho210=40,9+40i,7.300208087306145,3.3128761773940836,4.741689417550225
1512,756,59,44.69410544761796,44,15,>5,2.13988234151284,210,42,2.4,"3,7",cone_3,eps=>5;rho210=42,15+42i,-3.6276583758978247,7.301316761054868,5.678537715008401
1514,757,23,18.665134403257575,18,5,5,1.003367606650085,210,44,1.0013245033112583,757,shell_other,eps=5;rho210=44,5+44i,1.2189914204461993,20.68936535933647,4.544526772456924
1516,758,26,18.707832583576106,18,8,>5,1.6859507871189474,210,46,1.0026525198938991,379,shell_other,eps=>5;rho210=46,8+46i,0.9363301299649525,20.753690359486146,5.229614305067125
1518,759,56,43.47905773607003,43,13,>5,1.8988775114238827,210,48,2.3280423280423284,"3,11,23",cone_3,eps=>5;rho210=48,13+48i,-4.9958857169880115,7.41266930725033,5.442692826102266
1520,760,31,26.39169465528727,26,5,5,0.8970313238158141,210,50,1.4117647058823528,"5,19",ring_5,eps=5;rho210=50,5+50i,6.266097228771033,3.5508207499163005,4.218304256696177
1522,761,27,18.73665074699043,18,9,>5,1.9090184597979363,210,52,1.0013175230566536,761,shell_other,eps=>5;rho210=52,9+52i,0.07240622755574337,20.839638720711633,5.457041346385152
1524,762,48,37.759422481142735,37,11,>5,1.6665247880915548,210,54,2.016,"3,127",cone_3,eps=>5;rho210=54,11+54i,-6.296771228445749,6.608124832970673,5.215479689102299
1526,763,28,22.70754553089014,22,6,>5,1.1106367342674381,210,56,1.211214953271028,"7,109",shell_other,eps=>5;rho210=56,6+56i,-0.523360409923045,20.979441680919187,4.786292542880034
