time,x,symbol,is_head,state,transition_code,residue,prime,exponent,scale_level,term_value,term_log10
76,-4,0,0,,,1,75511,9,7,79816374221243557781175286574551023456587191,43.90209199541654
76,-3,1,0,,,7,28387,10,7,339777782474363660352161611736073648715759849,44.53119497764002
76,-2,1,1,B,L,13,2203,14,7,63416600867283677779388192966701870988567971369,46.80220296011075
76,-1,0,0,,,1,75541,9,7,80102222642555514245121241569497801751113461,43.90364456687082
76,0,1,0,,,7,28447,10,7,347028168070451161936930841432102075508858049,44.540364727646974
76,1,1,0,,,7,28477,10,7,350705318789202213309916001031687730145508649,44.544942352432074
76,2,1,0,,,7,28537,10,7,358165006790668518685764642703162715920612849,44.554083152422855
76,3,1,0,,,7,28597,10,7,365767196638504009605126411672630396330921049,44.56320475374374
76,4,0,0,,,1,75571,9,7,80388980672038912544843556234212011432048531,43.90519652186651
76,5,0,0,,,1,75721,9,7,81836503762281880972410245836810489557935881,43.91294706707284
77,-12,0,0,,,1,75781,9,7,82421969330308125181981631545101254820312421,43.916042987027545
77,-11,0,0,,,1,75931,9,7,83901954061064984735883831963466379050867771,43.92377207558502
77,-10,0,0,,,1,75991,9,7,84500530722383617251666248829784945585743511,43.9268594366311
77,-9,0,0,,,1,76081,9,7,85405513959102989385887721044204884452243121,43.93148591055677
77,-8,0,0,,,1,76231,9,7,86932976967086452974059669095010679505438471,43.93918455203104
77,-7,1,0,,,7,28627,10,7,369622482933263872367844451470372435942576649,44.56775838007211
77,-6,1,0,,,7,28657,10,7,373514302952461985882151719625587263465393249,44.57230723687269
77,-5,1,0,,,7,28687,10,7,377442964109038626881846080964318184540490849,44.57685133412637
77,-4,0,0,,,1,76261,9,7,87241367075127110521629096964566885008783941,43.940722462368974
77,-3,1,1,C,L,13,2293,15,7,254718694945004362255162114154299709052456368630557,50.40606082094908
77,-2,0,0,,,1,76441,9,7,89112214985489617653346319861767516517353561,43.949937238685536
77,-1,0,0,,,1,76471,9,7,89427466008226311970168812706784395248672631,43.95147092487914
77,0,1,0,,,7,28807,10,7,393532247802790667067615363417914190006091249,44.59498032619692
77,1,1,0,,,7,28837,10,7,397649805475611945655763451444573697015393849,44.59950077433841
77,2,1,0,,,7,28867,10,7,401806096745625734807961230163008354213297449,44.60401652216558
77,3,1,0,,,7,28927,10,7,410236176606074588449622777024293967453787649,44.61303395590466
77,4,0,0,,,1,76561,9,7,90379175692940230402055700626849378521802641,43.95606837601222
77,5,0,0,,,1,76651,9,7,91339877719268266763493529950864443759699851,43.96066042586215
78,-12,0,0,,,1,76771,9,7,92634930262205511743856047155926916478907331,43.966774778902824
78,-11,0,0,,,1,76801,9,7,92961232667572397612053032960144915825331201,43.96830187383687
78,-10,0,0,,,1,76831,9,7,93288556349493777431057433509567282356419871,43.96982837237369
78,-9,0,0,,,1,77041,9,7,95608653540783824952234229293822873879246961,43.980497202055695
78,-8,0,0,,,1,77101,9,7,96280890407189674402397379951746111523453901,43.98354009798377
78,-7,1,0,,,7,29017,10,7,423179964000976557200369426032118494823030449,44.62652509728373
78,-6,1,0,,,7,29077,10,7,432012153367453966471703119822920759747930649,44.6354959645607
78,-5,1,0,,,7,29137,10,7,441009900825480467596706751613307690790274849,44.64444833963928
78,-4,0,1,D,R,11,1601,16,7,1863207873272143125062405417276194623457526067225601,51.2702613107088
78,-3,1,0,,,7,29167,10,7,445571717540091496027608995421759965775788449,44.648917616397966
78,-2,0,0,,,1,77191,9,7,97297124361611408202735516738730247847770311,43.988100004786965
78,-1,0,0,,,1,77431,9,7,100053851890543673184099501223044332116521271,44.00023381283837
78,0,1,0,,,7,29287,10,7,464246749993499333899970262570806324470252849,44.66674887209985
78,1,1,0,,,7,29347,10,7,473845892755136274138045261255846403306611049,44.67563712055963
78,2,1,0,,,7,29437,10,7,488579767586550061470452044007084206765255849,44.68893547858615
78,3,1,0,,,7,29527,10,7,503724692610255571071021714801819845764509649,44.702193240517296
78,4,0,0,,,1,77491,9,7,100753789229833747157791365875313865175477011,44.003261388417734
78,5,0,0,,,1,77521,9,7,101105387320509455531413738029482078909344081,44.00477429724515
79,-12,0,0,,,1,77551,9,7,101458075622783581873840712131335148002787951,44.00628662070234
79,-11,0,0,,,1,77611,9,7,102166734696005834262223446768884373898998091,44.00930951331673
79,-10,0,0,,,1,77641,9,7,102522711401083503509998990489576491516660361,44.010820083377965
79,-9,0,0,,,1,77731,9,7,103597265939804821812636661009451145207491971,44.015348293991025
79,-8,0,0,,,1,77761,9,7,103957668898017893949090831623858892014677441,44.01685653250579
79,-7,1,0,,,7,29587,10,7,514054679815703052129397157826044547615283849,44.71100931720383
79,-6,1,0,,,7,29917,10,7,574355010924025977336391829349612085584953449,44.759180414394685
79,-5,1,0,,,7,29947,10,7,580140554813097840723349677535590050225613049,44.763533225950134
79,-4,1,0,,,7,30097,10,7,609862714845196215729889535618395979557926049,44.785232082723226
79,-3,1,1,D,R,13,2383,17,7,2576966185724089664683313688851547628373656814583572780623,57.411108719889754
79,-2,0,0,,,1,78031,9,7,107251791085010792758567891262381603569742671,44.03040455355459
79,-1,0,0,,,1,78121,9,7,108370267443035439295195244398808645933253481,44.0349101451486
79,0,1,0,,,7,30187,10,7,628347002335624539101617161886149867865645849,44.79819954752671
79,1,1,0,,,7,30307,10,7,653776776874450363288858569146756248499446249,44.81542948973104
79,2,1,0,,,7,30367,10,7,666835780150654087915945880180279217546752449,44.82401889455293
79,3,1,0,,,7,30427,10,7,680129081133621349194833248683906676251342649,44.832591344917994
79,4,0,0,,,1,78241,9,7,109877693131089230660726070500964224853593761,44.04090953288399
79,5,0,0,,,1,78301,9,7,110638372110157055362328877750076695020744701,44.04390577710869
80,-12,0,0,,,1,78511,9,7,113337748589859291168975922414505290218374191,44.054374581300785
80,-11,0,0,,,1,78541,9,7,113728114349860735518847446727689702729380461,44.055867838458155
80,-10,0,0,,,1,78571,9,7,114119674786065535422786660220902325179595531,44.05736052535081
80,-9,0,0,,,1,78691,9,7,115697927361880166259395459637569159375103811,44.063325578974556
80,-8,0,0,,,1,78721,9,7,116095509295148445700133098111893692483882881,44.06481542106453
80,-7,1,0,,,7,30517,10,7,700516512486347583137081812422208815386735449,44.84541837687687
80,-6,1,0,,,7,30577,10,7,714411986331415699789892412272092851135735649,44.853948732490124
80,-5,1,0,,,7,30637,10,7,728555038033765077704840372453359643066179849,44.86246236573056
80,-4,1,0,,,7,30697,10,7,742949580868268258108268874239819827497428049,44.87095934203289
80,-3,0,0,,,1,78781,9,7,116894318326329126079459614854559440727219421,44.06779340269743
80,-2,0,1,A,R,11,1721,13,7,1161853349249616608867688017103051059705561,42.06515131425828
80,-1,0,0,,,1,78901,9,7,118506608087747902349714138235480722504270101,44.07374256786536
80,0,1,0,,,7,30727,10,7,750242399111038777435254298037093288499153649,44.87520160417572
80,1,1,0,,,7,30757,10,7,757599582125656641381598152022360965254440249,44.87943972644853
80,2,1,0,,,7,30817,10,7,772509063750345331026966404134882998435776449,44.887903583648544
80,3,1,0,,,7,30937,10,7,803122833018548362347496963570008972841660849,44.90478197320207
80,4,0,0,,,1,79111,9,7,121375733677839935711890073080564109091691591,44.08413186809649
80,5,0,0,,,1,79201,9,7,122624143128120649656112021369162934807752801,44.08857598563955
81,-12,0,0,,,1,79231,9,7,123042808634802668977893483198115462691545471,44.0900562359869
81,-11,0,0,,,1,79411,9,7,125581592201959025838913752548076832790470291,44.09892598501427
81,-10,0,0,,,1,79531,9,7,127299878349549359728859566464385853130196171,44.10482798863288
81,-9,0,0,,,1,79561,9,7,127732701692755737845747355647032742256389641,44.10630209809789
81,-8,0,0,,,1,79621,9,7,128602274652020376575894966030523185362426981,44.10924865023738
81,-7,1,0,,,7,31147,10,7,859334461925569860865838063427259894112817049,44.93416222867133
81,-6,1,0,,,7,31177,10,7,867647320105236359111931582609991063363557649,44.93834322971856
81,-5,1,0,,,7,31237,10,7,884490506514028941216839764862172017937241849,44.94669317586564
81,-4,1,0,,,7,31267,10,7,893021955456690271309581291185459013532025449,44.9508621363986
81,-3,0,0,,,1,79801,9,7,131242653482621823218175484277075796578158201,44.11807500243034
81,-2,1,0,,,7,31327,10,7,910307395014049019435760450382094906043075649,44.959188070799684
81,-1,0,1,B,L,11,1811,13,7,2253927041718221927868691488846934691335331,42.35293985408276
81,0,1,0,,,7,31357,10,7,919062529163624933780019838303723125872782249,44.96334505996816
81,1,1,0,,,7,31387,10,7,927893374999981594548435487516579350767569849,44.96749807394558
81,2,1,0,,,7,31477,10,7,954846016419158255898094511085687856401618649,44.97993334057702
81,3,1,0,,,7,31567,10,7,982501229727877228937930696613669443911316449,44.992333102623746
81,4,0,0,,,1,79861,9,7,132133426161236773535250302972391748226288341,44.121012696199266
81,5,0,0,,,1,80071,9,7,135293605821699310056845128507252284066369031,44.13127727167543
82,-12,0,0,,,1,80191,9,7,137129427647145241293077650892828057724437311,44.137130663347975
82,-11,0,0,,,1,80221,9,7,137591828652174925980595789106300556609856381,44.1385926426448
82,-10,0,0,,,1,80251,9,7,138055615109952232823566978134581857217972251,44.14005407531193
82,-9,0,0,,,1,80341,9,7,139455323549204058696256537237239230750580661,44.144435097619024
82,-8,0,0,,,1,80491,9,7,141816220490915225533165761549876927420944011,44.15172590691772
82,-7,1,0,,,7,31627,10,7,1001336358769669522857431085667707083979186649,45.00057998579122
82,-6,1,0,,,7,31657,10,7,1010875247035650696277168799498173091514103249,45.00469756225069
82,-5,1,0,,,7,31687,10,7,1020495839596973166282239796944038764193300849,45.008811238504556
82,-4,1,0,,,7,31957,10,7,1110861784658298480805105617185306396603524249,45.04566002663273
82,-3,0,0,,,1,80611,9,7,143730447744378471355804426105536399386385091,44.15754877847985
82,-2,1,1,A,L,13,2473,13,7,129393813528931799701716564943101088239956233,44.111913512696866
82,-1,1,0,,,7,32077,10,7,1153287118862850513193573079505553827926040649,45.061937441392494
82,0,1,0,,,7,32257,10,7,1219662699396444956028293468204747973061045249,45.08623974211346
82,1,1,0,,,7,32377,10,7,1265802801806341418986963903627364859052401649,45.102366052633904
82,2,1,0,,,7,32467,10,7,1301432386642335795815744851062883665881789449,45.11442161011648
82,3,1,0,,,7,32497,10,7,1313507945088055514764939035268191846134334049,45.118432704071054
82,4,0,0,,,1,80671,9,7,144696146247264635718123171372389566660838431,44.16045696452723
82,5,0,0,,,1,80701,9,7,145181154793656313157850487446355934262366301,44.161910246527384
83,-12,0,0,,,1,80761,9,7,146155509250215479890496890730460642632464441,44.16481519048971
83,-11,0,0,,,1,80911,9,7,148616872883150966262344505670847869425563791,44.17206811887313
83,-10,0,0,,,1,81001,9,7,150111313302287040468000662457487280196729001,44.176413424552415
83,-9,0,0,,,1,81031,9,7,150612420082370545726032960958615531672649671,44.17786078694322
83,-8,0,0,,,1,81181,9,7,153140327132395056904031355952970483576905021,44.18508957048185
83,-7,1,0,,,7,32587,10,7,1350342094177434969237610830726764811271093849,45.13044380611925
83,-6,1,0,,,7,32647,10,7,1375411946850075437746152899678388204714072049,45.13843279231117
83,-5,1,0,,,7,32707,10,7,1400899916776778849829845173759939947950014249,45.14640710948694
83,-4,1,0,,,7,32797,10,7,1439929397703876099259564136855114307044835049,45.15834119838739
83,-3,0,1,B,L,11,1871,13,7,3443176118970300042411067290870087770890511,42.53695923750013
83,-2,1,0,,,7,32887,10,7,1479934802070112144166480852169067754297224849,45.170242583148415
83,-1,1,0,,,7,32917,10,7,1493490535506250591285592975161006723077863449,45.17420247475372
83,0,1,0,,,7,33037,10,7,1548838135855309887280187376037946635352827849,45.19000603339641
83,1,1,0,,,7,33247,10,7,1650154598795781103906372787110137627443274049,45.217524634067644
83,2,1,0,,,7,33427,10,7,1741702654070918543619894645535997478053952649,45.2409740136345
83,3,1,0,,,7,33457,10,7,1757397334822916603772756212194179190972129249,45.244869963437395
83,4,0,0,,,1,81331,9,7,155705878634565686847722729562085573986980371,44.19230500955179
83,5,0,0,,,1,81421,9,7,157263482320961181998245959849705482740875181,44.196627888117945
84,-12,0,0,,,1,81901,9,7,165806991860195152177744084437095579830697101,44.21960284022075
84,-11,0,0,,,1,81931,9,7,166354403211324350675778021980753408805481771,44.221034300636596
84,-10,0,0,,,1,82021,9,7,168006289034191853181483385081083005112464581,44.22532553911708
84,-9,0,0,,,1,82051,9,7,168560148663875356657261925137565094593028451,44.226754905632035
84,-8,0,0,,,1,82141,9,7,170231478688902653005404104613419067939460861,44.2310398715935
84,-7,1,0,,,7,33487,10,7,1773219184974008563178855580513634764469786849,45.24876242141101
84,-6,1,0,,,7,33547,10,7,1805248059640107684211427815334902039364025049,45.2565368868682
84,-5,1,0,,,7,33577,10,7,1821456931661232776564962199379568980118845649,45.26041890680879
84,-4,1,1,A,L,13,2503,13,7,151353003933106600931706996000094407685926823,44.1799910449069
84,-3,1,0,,,7,33637,10,7,1854268207439942669807810562851038872625489849,45.26817255213138
84,-2,1,0,,,7,33757,10,7,1921491365310650619367983483973213263070150249,45.28363843719674
84,-1,1,0,,,7,33937,10,7,2026443429439607196130647970602301244001970849,45.30673448440382
84,0,1,0,,,7,33967,10,7,2044428433157631845696842902934426819141244449,45.31057191233289
84,1,1,0,,,7,33997,10,7,2062556967353164182754477105299639536527839049,45.314405952502185
84,2,1,0,,,7,34057,10,7,2099248702600699590992619736972425094056271249,45.322063893450796
84,3,1,0,,,7,34147,10,7,2155388421615291341122738314957510527917827049,45.33352554557032
84,4,0,0,,,1,82171,9,7,170791852962818755550023191780955216506411931,44.23246715032442
84,5,0,0,,,1,82231,9,7,171917523001526449844130747085982977005652471,44.23532014518628
85,-12,0,0,,,1,82261,9,7,172482827162606208670265714991446908244357941,44.23674586207724
85,-11,0,0,,,1,82351,9,7,174188666783881726856137372179349692289551151,44.241019895141584
85,-10,0,0,,,1,82471,9,7,176486441129773939852210483690073779252566631,44.24671134559516
85,-9,0,0,,,1,82531,9,7,177645399929530024205349017172963520197103171,44.24955396605508
85,-8,0,0,,,1,82561,9,7,178227412229786070048596276881216779598976641,44.25097450140997
85,-7,1,0,,,7,34267,10,7,2232342593407222772507351761918088279369435449,45.3487608457354
85,-6,1,0,,,7,34297,10,7,2251963433921365708121428491966501353958840049,45.35256133441416
85,-5,1,1,B,L,13,2593,14,7,621205417840990001336332991372711624686859418049,47.79323523477092
85,-4,1,0,,,7,34327,10,7,2271739347238540360841752653034009657928685649,45.35635850021245
85,-3,1,0,,,7,34537,10,7,2414605057247943888195869859026823719835232849,45.3828461059014
85,-2,1,0,,,7,34687,10,7,2521548948937962530582907110856579955856110849,45.401667403209935
85,-1,1,0,,,7,34747,10,7,2565506637412793018818224938611666240888029049,45.40917314258837
85,0,1,0,,,7,34807,10,7,2610152803095315770445892998506733505194511249,45.41666593247185
85,1,1,0,,,7,34897,10,7,2678433908915639382068062726977856073933142049,45.42788093450676
85,2,1,0,,,7,35107,10,7,2844049773351314441763100639905313738158982249,45.45393719265642
85,3,1,0,,,7,35227,10,7,2942771856105075259860447585897716440548318649,45.46875659391229
85,4,0,0,,,1,82591,9,7,178811118867135548583898653297687768409130911,44.25239452068196
85,5,0,0,,,1,82651,9,7,179983632420014952057385126941620298388553851,44.25523301247623
86,-12,0,0,,,1,82891,9,7,184742327615594410307567758771484735616677611,44.266566411108
86,-11,0,0,,,1,82981,9,7,186555465767659296422682872460150787947929221,44.27080797767575
86,-10,0,0,,,1,83071,9,7,188384404387796443639807617256337410865916031,44.27504494639384
86,-9,0,0,,,1,83101,9,7,188997582588233547741877515951411913246707901,44.27645624927745
86,-8,0,0,,,1,83221,9,7,191468074803265345566548013161262415187803381,44.28209637051026
86,-7,1,0,,,7,35257,10,7,2967929335203051431622215734925261325281755249,45.472453556412674
86,-6,1,1,C,L,13,2683,15,7,2687262489875248785571978075568895480938182416158707,51.429310090079085
86,-5,0,0,,,1,83311,9,7,193339738514463790181034840438288146685873391,44.28632112688849
86,-4,1,0,,,7,35317,10,7,3018825804271627503713101246608565042423391449,45.479838053590754
86,-3,1,0,,,7,35407,10,7,3096644209656139612901143515965548578651553249,45.49089130976124
86,-2,1,0,,,7,35437,10,7,3122982034051896232993796334768667129085875849,45.49456948582016
86,-1,1,0,,,7,35527,10,7,3203209618421527281686529523718170876413729649,45.50558535987675
86,0,1,0,,,7,35617,10,7,3285287360810969989784194686033463145346032449,45.516573362862715
86,1,1,0,,,7,35677,10,7,3341052374955806737123837006579463784024972649,45.52388328377223
86,2,1,0,,,7,35797,10,7,3455145313432599712372278125354873837475345049,45.53846631726588
86,3,1,0,,,7,35977,10,7,3632866692263597260522571026496700216304533649,45.560249461755774
86,4,0,0,,,1,83341,9,7,193967230481329376437338248746524714589647661,44.287728364862
86,5,0,0,,,1,83401,9,7,195227647824369366284540611589625475136910601,44.29054132176967
87,-12,0,0,,,1,83431,9,7,195860582339882677640771285469579110199135271,44.2919470414323
87,-11,0,0,,,1,83641,9,7,200342435412664186267384647704256824324394361,44.30177294886226
87,-10,0,0,,,1,83701,9,7,201639596634331784835424939716877066057593301,44.30457581999177
87,-9,0,0,,,1,83761,9,7,202944218053153625493864017777522782058251441,44.30737668263837
87,-8,0,0,,,1,83791,9,7,203599338053571543082719196270210250140597711,44.30877636167971
87,-7,1,1,D,R,13,2713,17,7,23369342517446115894418110215426262766478466713564616119833,58.36864649394713
87,-6,1,0,,,7,36007,10,7,3663273860803677866230761299171522681900995249,45.563869387075684
87,-5,0,0,,,1,83911,9,7,206238656551511059385400082204771708601750791,44.31437007100348
87,-4,1,0,,,7,36037,10,7,3693909895689521271380800576177097343320137849,45.56748629763316
87,-3,1,0,,,7,36067,10,7,3724776326854772020792215956840150333852681449,45.57110019844558
87,-2,1,0,,,7,36097,10,7,3755874693174542909494263093637848058490946049,45.57471109451776
87,-1,1,0,,,7,36187,10,7,3850576926875277596716405833107115631191265849,45.58552580415453
87,0,1,0,,,7,36217,10,7,3882618602963948615213691889400536460847614449,45.58912473106539
87,1,1,0,,,7,36277,10,7,3947422844286769416845891421673010445760194649,45.596313650110865
87,2,1,0,,,7,36307,10,7,3980188605720238074484763387958739584497866249,45.5999036520945
87,3,1,0,,,7,36457,10,7,4147718583697739219348851172346766492316839249,45.617809282506485
87,4,0,0,,,1,84061,9,7,209580546790651820246489140548613578373270141,44.32135096908672
87,5,0,0,,,1,84121,9,7,210930722879222302725809218219571775901947481,44.324139841025186
88,-12,0,0,,,1,84181,9,7,212288625182236342713887507701672769114212021,44.32692672448662
88,-11,0,0,,,1,84211,9,7,212970485738359457682346774494222626733809491,44.328319421424176
88,-10,0,0,,,1,84391,9,7,217102686804792197229973631777756839187611111,44.336665198200045
88,-9,0,0,,,1,84421,9,7,217798272189937965159124189347186662666022181,44.338054430142655
88,-8,0,0,,,1,84481,9,7,219195388759453786298036836654306068293982721,44.34083141360162
88,-7,0,0,,,1,84631,9,7,222723094876425178781847627704943479925098071,44.347765252765306
88,-6,1,1,A,L,13,2803,13,7,659326104361713451787811795152042223607486723,44.819100270883716
88,-5,0,0,,,1,84691,9,7,224148247644210582676770766380798083704437811,44.35053534796904
88,-4,1,0,,,7,36607,10,7,4321568411552064285196143529617251174302837249,45.635641392385125
88,-3,1,0,,,7,36637,10,7,4357115223255961527298794351114024802194799849,45.63919904493979
88,-2,1,0,,,7,36697,10,7,4428999373957704380279744181949561238594448049,45.64630561889692
88,-1,1,0,,,7,36787,10,7,4538827977678891430256682310336242643126027849,45.656943723223016
88,0,1,0,,,7,36847,10,7,4613402467044863327070785982695452920722886049,45.664021343529214
88,1,1,0,,,7,36877,10,7,4651101670206941997289663886315149225479816649,45.667555833024146
88,2,1,0,,,7,36997,10,7,4804686942470639884854237441162520863122349049,45.68166509573261
88,3,1,0,,,7,37057,10,7,4883178221544026134543734899648135125162981249,45.68870257503585
88,4,0,0,,,1,84751,9,7,225581500627742480172391858204980053823012751,44.353303481371974
88,5,0,0,,,1,84811,9,7,227022894083106595521667383581553519786166891,44.35606965575086
89,-12,0,0,,,1,84871,9,7,228472468437749527647995085283421003570284231,44.358833873876556
89,-11,0,0,,,1,84961,9,7,230662258014254289769027360614817648006806241,44.362976539137186
89,-10,0,0,,,1,84991,9,7,231396322415108967110032874778379193454144511,44.364356452422484
89,-9,0,0,,,1,85021,9,7,232132462617214723335887256396781295791211581,44.365735878713934
89,-8,0,0,,,1,85081,9,7,233610990973769402239952677633930963055364121,44.368493271689374
89,-7,0,1,B,L,11,1901,13,7,4234162478154942012766075690910043455604701,42.62676751925076
89,-6,1,0,,,7,37087,10,7,4922854986610212698100066652716881059273558849,45.692217042873594
89,-5,0,0,,,1,85201,9,7,236593183946834556112678370462025000398206801,44.37400222880874
89,-4,1,0,,,7,37117,10,7,4962821659529179939442341234341793595040737449,45.69572866897649
89,-3,1,0,,,7,37357,10,7,5293219747263211269641165948020930642638202249,45.72371992403903
89,-2,1,0,,,7,37447,10,7,5422134757173310118509635089955821982846888049,45.734170306968096
89,-1,1,0,,,7,37507,10,7,5509640782599870305779591625177943946166350249,45.74112328465574
89,0,1,0,,,7,37537,10,7,5553868639894306353328120507471373195807542849,45.744595603602264
89,1,1,0,,,7,37567,10,7,5598415770632216730103411576586430103438136449,45.748065148539965
89,2,1,0,,,7,37657,10,7,5733993331473665544858241046374861102041523249,45.75845718353445
89,3,1,0,,,7,37717,10,7,5826012575637629245199660481180978554863319449,45.76537141773142
89,4,0,0,,,1,85381,9,7,241129937402671480416670028595108276732974821,44.382251133403756
89,5,0,0,,,1,85411,9,7,241893534234138710912777957892513833142844291,44.38362425991226
90,-12,0,0,,,1,85531,9,7,244969461305965124851573737979380951192010171,44.38911194716877
90,-11,0,0,,,1,85621,9,7,247299172047536867174074068169116033499120981,44.39322266235487
90,-10,0,0,,,1,85711,9,7,249648556272613682423527986959536080655302991,44.39732905885638
90,-9,0,0,,,1,85831,9,7,252811922889870560336725106039661561255540871,44.40279755190139
90,-8,0,1,A,R,11,1931,13,7,5190026306323691975129844426534154311119291,42.71516955913213
90,-7,1,0,,,7,37747,10,7,5872518738723632317489122172343002173585039049,45.768824411249774
90,-6,1,0,,,7,37897,10,7,6110099989328401664532762692216096083250652049,45.786048317355196
90,-5,0,0,,,1,86011,9,7,257623794662099407996703761032645061907841691,44.41098597286947
90,-4,1,0,,,7,37957,10,7,6207529593028079699992685479332300979292944249,45.79291879863468
90,-3,1,0,,,7,37987,10,7,6256766789636794440286847570474213798676751849,45.79634996768946
90,-2,1,0,,,7,38047,10,7,6356297036425563547725741335453188461067290049,45.80320418404609
90,-1,1,0,,,7,38167,10,7,6559643678732169374475662330039224242977018449,45.81688024904589
90,0,1,0,,,7,38197,10,7,6611386501658820694093678385553723567874953049,45.82029254675878
90,1,1,0,,,7,38287,10,7,6768826508523698771177203705252640493864682849,45.830513382858314
90,2,1,0,,,7,38317,10,7,6822051441284640151920156833886713304094301449,45.83391498985617
90,3,1,0,,,7,38377,10,7,6929632789160847778950035344777454567760621649,45.84071022135545
90,4,0,0,,,1,86131,9,7,260876768087095830592610395748021822886351571,44.41643540550568
90,5,0,0,,,1,86161,9,7,261695694391242540303117733592240634276641041,44.41779657736855
91,-12,0,0,,,1,86311,9,7,265824701829301714424040656401705899788460391,44.42459533540919
91,-11,0,0,,,1,86341,9,7,266657417676859584611010305835647554116714661,44.425953669066416
91,-10,0,0,,,1,86371,9,7,267492451424493689675077153371657730813457731,44.427311530839695
91,-9,0,0,,,1,86461,9,7,270011516561881054842020962297173982304299741,44.431382288131616
91,-8,1,0,,,7,38557,10,7,7261600535305654556635335531342519171020086249,45.86103235445237
91,-7,1,1,B,L,13,2833,14,7,2145122228870771835708206924592749415079498012129,48.33145204328612
91,-6,1,0,,,7,38677,10,7,7490793148427435759545653844484110138145082649,45.874527804581774
91,-5,0,0,,,1,86491,9,7,270855878462797266851278511749606892175878011,44.43273826564318
91,-4,1,0,,,7,38707,10,7,7549099068089756705020785004357853154044434249,45.877895124728006
91,-3,1,0,,,7,38737,10,7,7607813121339066001887656697522236370359266849,45.881259836031354
91,-2,1,0,,,7,38767,10,7,7666937845652241487999105355719876866644300449,45.88462194253109
91,-1,1,0,,,7,38917,10,7,7968811314011222072813263495112251947693683449,45.90139354369639
91,0,1,0,,,7,38977,10,7,8092525766549411562884711643296398286585643649,45.90808409086762
91,1,1,0,,,7,39097,10,7,8345153758253819123884426634765314705572456049,45.921434342902145
91,2,1,0,,,7,39157,10,7,8474110267094010366065192459182623745179628249,45.92809411084256
91,3,1,0,,,7,39217,10,7,8604857485103508554241427382605539282681524449,45.934743681875005
91,4,0,0,,,1,86851,9,7,281172867107237162582199118459161494514991651,44.44897340939849
91,5,0,0,,,1,87121,9,7,289138328204176423783546254096310023138294481,44.46110566560441
92,-12,0,0,,,1,87151,9,7,290035643026166321422706120988199923611194351,44.462451372445116
92,-11,0,0,,,1,87181,9,7,290935432315969009748755654321372674979519021,44.4637966161327
92,-10,0,0,,,1,87211,9,7,291837702042249362241148549611918598078796491,44.465141396985835
92,-9,0,0,,,1,87421,9,7,298223546311365320594579274505533943559169181,44.47454193029533
92,-8,1,1,C,L,13,2953,15,7,11322744421607322526832432577728470866606162792889657,52.05395170447618
92,-7,0,0,,,1,87481,9,7,300070740173166260671341008519608983832089721,44.47722364953727
92,-6,1,0,,,7,39367,10,7,8939705296886365877910402348262213951399982449,45.951323202236004
92,-5,0,0,,,1,87511,9,7,300998145265259588266069907794234379351735191,44.478563819502334
92,-4,1,0,,,7,39397,10,7,9008065276001125182980688089332086221813157049,45.95463152458813
92,-3,1,0,,,7,39607,10,7,9499909842000180594954201630531096971198047249,45.97771948367752
92,-2,1,0,,,7,39667,10,7,9644807453252513847020272162819781429485973449,45.98429356190996
92,-1,1,0,,,7,39727,10,7,9791691088524499262427396691430373727219983649,45.990857703753136
92,0,1,0,,,7,39847,10,7,10091513327533874435627148288144018049906896049,46.003956298101684
92,1,1,0,,,7,39877,10,7,10167748213668593869236378865286706503443926649,46.007224783143094
92,2,1,0,,,7,39937,10,7,10321774883128433289656470813235969062352590849,46.01375438291827
92,3,1,0,,,7,40087,10,7,10716070465030993150918565150588951342954368849,46.03003556071011
92,4,0,0,,,1,87541,9,7,301928097268010843961525584784202262992181461,44.47990353011703
92,5,0,0,,,1,87631,9,7,304733295984255685446656364232463591229605071,44.483919909005145
93,-12,0,0,,,1,87691,9,7,306616275516541498847191838802061786801104811,44.48659520394113
93,-11,0,0,,,1,87721,9,7,307561637904967852114405433317598343869723881,44.48793216505277
93,-10,0,0,,,1,87751,9,7,308509590295999354903066304035050508203039751,44.489268669010734
93,-9,0,1,D,R,11,2081,16,7,123695324253529634808769290384809155832187289791521281,53.09235328338603
93,-8,1,0,,,7,40177,10,7,10959104050516927805442694384288045547308887649,46.03977505033251
93,-7,0,0,,,1,87811,9,7,310413289925463571143640488834733847692753891,44.491940306715456
93,-6,1,0,,,7,40237,10,7,11123870650897536147704807489854357493851171849,46.04625593021657
93,-5,0,0,,,1,87931,9,7,314252043166018304608781798298986175872095771,44.49727811001064
93,-4,1,0,,,7,40357,10,7,11460108994536188458375039106140497030235912249,46.0591887481288
93,-3,1,0,,,7,40387,10,7,11545585027008092219785214582202802896982999849,46.062415943971615
93,-2,1,0,,,7,40507,10,7,11893256893722386234502257653115573581304560249,46.07530079972255
93,-1,1,0,,,7,40597,10,7,12160163566120985015637180071214504871016961049,46.08493941666254
93,0,1,0,,,7,40627,10,7,12250323038865744003958085988642110229749016649,46.08814754112072
93,1,1,0,,,7,40867,10,7,12993542706395754731976624896113025639350937449,46.11372757817634
93,2,1,0,,,7,40897,10,7,13089242535299433705243375875195836902978162049,46.11691451498025
93,3,1,0,,,7,40927,10,7,13185576259780007205644064258295372757104227649,46.120099114863145
93,4,0,0,,,1,87961,9,7,315218300078400919262949784564832735603793241,44.49861142262578
