N,n,r,h,h_floor,eps_h,z_h,boost_G,delta10,rho30,fake_mirror,h_mirror,root_decimal,root_native,native_core,eps_bucket,native_cluster,z_N,pair_fiber_size
7890,3945,220,173.15999656904071,173,47,3.5595339045279255,2.676883780332056,5690,0,220|5690|220,220|47|220,47|5690|47,47|0|47,"220|(0,47)|220",>5,eps=>5;rho30=0,47,220
7896,3948,208,158.79293280938512,158,50,3.904917800322305,2.453333333333333,5816,6,208|5816|208,208|50|208,50|5816|50,50|6|50,"208|(6,50)|208",>5,eps=>5;rho30=6,50+6i,208
7908,3954,163,129.8008930369489,129,34,2.913986674050091,2.0030441400304415,6278,18,163|6278|163,163|34|163,34|6278|34,34|18|34,"163|(18,34)|163",>5,eps=>5;rho30=18,34+18i,163
7914,3957,166,129.77851027898203,129,37,3.179544559479538,2.0015186028853456,6254,24,166|6254|166,166|37|166,37|6254|37,37|24|37,"166|(24,37)|166",>5,eps=>5;rho30=24,37+24i,166
7920,3960,243,192.23177743638539,192,51,3.6616713994999635,2.962962962962963,5490,0,243|5490|243,243|51|243,51|5490|51,51|0|51,"243|(0,51)|243",>5,eps=>5;rho30=0,51,243
7926,3963,167,129.9312772438555,129,38,3.2520017330502387,2.001516300227445,6256,6,167|6256|167,167|38|167,38|6256|38,38|6|38,"167|(6,38)|167",>5,eps=>5;rho30=6,38+6i,167
7938,3969,197,155.9827208856279,155,42,3.2841924787979404,2.4,5968,18,197|5968|197,197|42|197,42|5968|42,42|18|42,"197|(18,42)|197",>5,eps=>5;rho30=18,42+18i,197
7944,3972,165,130.45728746432607,130,35,3.0242818724793588,2.0060790273556233,6294,24,165|6294|165,165|35|165,35|6294|35,35|24|35,"165|(24,35)|165",>5,eps=>5;rho30=24,35+24i,165
7950,3975,216,176.9200594483706,176,40,2.938091766089895,2.7189542483660127,5790,0,216|5790|216,216|40|216,40|5790|40,40|0|40,"216|(0,40)|216",>5,eps=>5;rho30=0,40,216
7956,3978,200,151.52250481466226,151,49,3.9382347628566494,2.327272727272727,5956,6,200|5956|200,200|49|200,49|5956|49,49|6|49,"200|(6,49)|200",>5,eps=>5;rho30=6,49+6i,200
7968,3984,174,131.97677169394615,131,43,3.657974404329309,2.0246913580246915,6228,18,174|6228|174,174|43|174,43|6228|43,43|18|43,"174|(18,43)|174",>5,eps=>5;rho30=18,43+18i,174
7974,3987,167,130.73939605619,130,37,3.1712596082901734,2.00453514739229,6304,24,167|6304|167,167|37|167,37|6304|37,37|24|37,"167|(24,37)|167",>5,eps=>5;rho30=24,37+24i,167
7980,3990,274,221.11606811058186,221,53,3.55642443645405,3.388235294117647,5240,0,274|5240|274,274|53|274,53|5240|53,53|0|53,"274|(0,53)|274",>5,eps=>5;rho30=0,53,274
7986,3993,185,145.10687346958855,145,40,3.3117235935253015,2.2222222222222223,6136,6,185|6136|185,185|40|185,40|6136|40,40|6|40,"185|(6,40)|185",>5,eps=>5;rho30=6,40+6i,185
7998,3999,170,138.5562581385339,138,32,2.671290681387112,2.1194280908326326,6298,18,170|6298|170,170|32|170,32|6298|32,32|18|32,"170|(18,32)|170",>5,eps=>5;rho30=18,32+18i,170
8004,4002,178,142.13083704398264,142,36,3.008687524433381,2.1728395061728394,6224,24,178|6224|178,178|36|178,36|6224|36,36|24|36,"178|(24,36)|178",>5,eps=>5;rho30=24,36+24i,178
8010,4005,219,176.54110378186732,176,43,3.1955512053761495,2.6973180076628354,5820,0,219|5820|219,219|43|219,43|5820|43,43|0|43,"219|(0,43)|219",>5,eps=>5;rho30=0,43,219
8016,4008,171,131.7712491238544,131,40,3.417386882682451,2.012121212121212,6306,6,171|6306|171,171|40|171,40|6306|40,40|6|40,"171|(6,40)|171",>5,eps=>5;rho30=6,40+6i,171
8028,4014,157,131.72322216662022,131,26,2.2023712973215512,2.009049773755656,6458,18,157|6458|157,157|26|157,26|6458|26,26|18|26,"157|(18,26)|157",>5,eps=>5;rho30=18,26+18i,157
8034,4017,186,144.5510639981188,144,42,3.44748781839082,2.203420342034203,6174,24,186|6174|186,186|42|186,42|6174|42,42|24|42,"186|(24,42)|186",>5,eps=>5;rho30=24,42+24i,186
8040,4020,224,177.73598113337448,177,47,3.4702093727155403,2.7076923076923074,5800,0,224|5800|224,224|47|224,47|5800|47,47|0|47,"224|(0,47)|224",>5,eps=>5;rho30=0,47,224
8046,4023,169,132.25202956274637,132,37,3.1954511709378473,2.0136054421768708,6356,6,169|6356|169,169|37|169,37|6356|37,37|6|37,"169|(6,37)|169",>5,eps=>5;rho30=6,37+6i,169
8058,4029,175,142.09993186945522,142,33,2.7599414087291447,2.161038961038961,6308,18,175|6308|175,175|33|175,33|6308|33,33|18|33,"175|(18,33)|175",>5,eps=>5;rho30=18,33+18i,175
8064,4032,198,157.9042773406261,157,41,3.1908111289299135,2.4,6084,24,198|6084|198,198|41|198,41|6084|41,41|24|41,"198|(24,41)|198",>5,eps=>5;rho30=24,41+24i,198
8070,4035,212,176.20820064387485,176,36,2.6963140451414374,2.6766541822721597,5950,0,212|5950|212,212|36|212,36|5950|36,36|0|36,"212|(0,36)|212",>5,eps=>5;rho30=0,36,212
8076,4038,170,131.93548503514302,131,39,3.3139007031053582,2.0029806259314458,6376,6,170|6376|170,170|39|170,39|6376|39,39|6|39,"170|(6,39)|170",>5,eps=>5;rho30=6,39+6i,170
8088,4044,167,132.28506961825627,132,35,3.018289434926885,2.005970149253731,6418,18,167|6418|167,167|35|167,35|6418|35,35|18|35,"167|(18,35)|167",>5,eps=>5;rho30=18,35+18i,167
8094,4047,172,141.7553211211679,141,31,2.540266568706238,2.1483375959079285,6374,24,172|6374|172,172|31|172,31|6374|31,31|24|31,"172|(24,31)|172",>5,eps=>5;rho30=24,31+24i,172
8100,4050,230,176.05804349722385,176,54,4.065357651407299,2.6666666666666665,5800,0,230|5800|230,230|54|230,54|5800|54,54|0|54,"230|(0,54)|230",>5,eps=>5;rho30=0,54,230
8106,4053,200,159.37359175226808,159,41,3.21810528224057,2.412565445026178,6106,6,200|6106|200,200|41|200,41|6106|41,41|6|41,"200|(6,41)|200",>5,eps=>5;rho30=6,41+6i,200
8118,4059,184,150.73698575266565,150,34,2.7092662601425164,2.2792022792022792,6278,18,184|6278|184,184|34|184,34|6278|34,34|18|34,"184|(18,34)|184",>5,eps=>5;rho30=18,34+18i,184
8124,4062,176,132.54381176340434,132,44,3.7746083946041353,2.002962962962963,6364,24,176|6364|176,176|44|176,44|6364|44,44|24|44,"176|(24,44)|176",>5,eps=>5;rho30=24,44+24i,176
8130,4065,227,177.22139738665712,177,50,3.7392510355026123,2.6765799256505574,5860,0,227|5860|227,227|50|227,50|5860|50,50|0|50,"227|(0,50)|227",>5,eps=>5;rho30=0,50,227
8136,4068,172,133.6934727630708,133,39,3.3129713454631853,2.018018018018018,6416,6,172|6416|172,172|39|172,39|6416|39,39|6|39,"172|(6,39)|172",>5,eps=>5;rho30=6,39+6i,172
8148,4074,208,160.85773543707015,160,48,3.716973506695083,2.425263157894737,6068,18,208|6068|208,208|48|208,48|6068|48,48|18|48,"208|(18,48)|208",>5,eps=>5;rho30=18,48+18i,208
8154,4077,157,133.6185513696311,133,24,2.022730557717625,2.0134228187919465,6584,24,157|6584|157,157|24|157,24|6584|24,24|24|24,"157|(24,24)|157",>5,eps=>5;rho30=24,24+24i,157
8160,4080,238,188.87642034633222,188,50,3.574383402945447,2.844444444444444,5780,0,238|5780|238,238|50|238,50|5780|50,50|0|50,"238|(0,50)|238",>5,eps=>5;rho30=0,50,238
8166,4083,163,132.97747200470897,132,31,2.6035038380374864,2.0014716703458424,6536,6,163|6536|163,163|31|163,31|6536|31,31|6|31,"163|(6,31)|163",>5,eps=>5;rho30=6,31+6i,163
8178,4089,182,141.02442960858352,141,41,3.450466631843857,2.120164609053498,6358,18,182|6358|182,182|41|182,41|6358|41,41|18|41,"182|(18,41)|182",>5,eps=>5;rho30=18,41+18i,182
8184,4092,194,152.99714360936088,152,42,3.314915411246298,2.298850574712644,6244,24,194|6244|194,194|42|194,42|6244|42,42|24|42,"194|(24,42)|194",>5,eps=>5;rho30=24,42+24i,194
8190,4095,292,232.4656300854769,232,60,3.904706413041367,3.4909090909090903,5270,0,292|5270|292,292|60|292,60|5270|60,60|0|60,"292|(0,60)|292",>5,eps=>5;rho30=0,60,292
8196,4098,163,133.45502413634094,133,30,2.557503139096885,2.0029368575624082,6566,6,163|6566|163,163|30|163,30|6566|30,30|6|30,"163|(6,30)|163",>5,eps=>5;rho30=6,30+6i,163
8208,4104,180,141.25884070395443,141,39,3.259603636235222,2.1176470588235294,6408,18,180|6408|180,180|39|180,39|6408|39,39|18|39,"180|(18,39)|180",>5,eps=>5;rho30=18,39+18i,180
8214,4107,169,137.3009184209518,137,32,2.705265900886643,2.057142857142857,6524,24,169|6524|169,169|32|169,32|6524|32,32|24|32,"169|(24,32)|169",>5,eps=>5;rho30=24,32+24i,169
8220,4110,225,179.40296634555995,179,46,3.4042526205699835,2.6864197530864193,5970,0,225|5970|225,225|46|225,46|5970|46,46|0|46,"225|(0,46)|225",>5,eps=>5;rho30=0,46,225
8226,4113,167,133.93243726151417,133,34,2.857322757302597,2.0043956043956044,6556,6,167|6556|167,167|34|167,34|6556|34,34|6|34,"167|(6,34)|167",>5,eps=>5;rho30=6,34+6i,167
8238,4119,171,133.88799143486733,133,38,3.2073300003920884,2.00145878920496,6528,18,171|6528|171,171|38|171,38|6528|38,38|18|38,"171|(18,38)|171",>5,eps=>5;rho30=18,38+18i,171
8244,4122,171,134.45594857560744,134,37,3.151568005366588,2.0088105726872247,6534,24,171|6534|171,171|37|171,37|6534|37,37|24|37,"171|(24,37)|171",>5,eps=>5;rho30=24,37+24i,171
8250,4125,251,198.43265640837177,198,53,3.7317235049453115,2.962962962962963,5740,0,251|5740|251,251|53|251,53|5740|53,53|0|53,"251|(0,53)|251",>5,eps=>5;rho30=0,53,251
8256,4128,177,137.28657411846015,137,40,3.389403856686732,2.048780487804878,6486,6,177|6486|177,177|40|177,40|6486|40,40|6|40,"177|(6,40)|177",>5,eps=>5;rho30=6,40+6i,177
8268,4134,190,149.2365751431666,149,41,3.3368219100082133,2.224598930481283,6368,18,190|6368|190,190|41|190,41|6368|41,41|18|41,"190|(18,41)|190",>5,eps=>5;rho30=18,41+18i,190
8274,4137,207,161.92035539724685,161,46,3.5426623294340165,2.4123076923076923,6204,24,207|6204|207,207|46|207,46|6204|46,46|24|46,"207|(24,46)|207",>5,eps=>5;rho30=24,46+24i,207
8280,4140,238,187.62291967291094,187,51,3.6778164317194,2.7936507936507935,5900,0,238|5900|238,238|51|238,51|5900|51,51|0|51,"238|(0,51)|238",>5,eps=>5;rho30=0,51,238
8286,4143,174,134.4941642036167,134,40,3.406508948217583,2.0014503263234227,6546,6,174|6546|174,174|40|174,40|6546|40,40|6|40,"174|(6,40)|174",>5,eps=>5;rho30=6,40+6i,174
8298,4149,166,134.8413082871048,134,32,2.6832907621438014,2.0043572984749454,6638,18,166|6638|166,166|32|166,32|6638|32,32|18|32,"166|(18,32)|166",>5,eps=>5;rho30=18,32+18i,166
8304,4152,180,135.41116880097618,135,45,3.831764813412553,2.0116959064327484,6504,24,180|6504|180,180|45|180,45|6504|45,45|24|45,"180|(24,45)|180",>5,eps=>5;rho30=24,45+24i,180
8310,4155,219,180.25256061597986,180,39,2.8860396015679193,2.6763636363636363,6120,0,219|6120|219,219|39|219,39|6120|39,39|0|39,"219|(0,39)|219",>5,eps=>5;rho30=0,39,219
8316,4158,228,179.7004033200881,179,49,3.6030391268032615,2.6666666666666665,6036,6,228|6036|228,228|49|228,49|6036|49,49|6|49,"228|(6,49)|228",>5,eps=>5;rho30=6,49+6i,228
8328,4164,172,135.3177606944233,135,37,3.153395464461017,2.0057971014492755,6608,18,172|6608|172,172|37|172,37|6608|37,37|18|37,"172|(18,37)|172",>5,eps=>5;rho30=18,37+18i,172
8334,4167,183,135.29518327821543,135,48,4.10129552362841,2.004338394793926,6504,24,183|6504|183,183|48|183,48|6504|48,48|24|48,"183|(24,48)|183",>5,eps=>5;rho30=24,48+24i,183
8340,4170,226,181.41861950621822,181,45,3.3098825528979665,2.686131386861314,6080,0,226|6080|226,226|45|226,45|6080|45,45|0|45,"226|(0,45)|226",>5,eps=>5;rho30=0,45,226
8346,4173,195,148.8445291339425,148,47,3.783177757133027,2.2025974025974024,6396,6,195|6396|195,195|47|195,47|6396|47,47|6|47,"195|(6,47)|195",>5,eps=>5;rho30=6,47+6i,195
8358,4179,202,163.1900768618602,163,39,3.03805693924752,2.412182741116751,6338,18,202|6338|202,202|39|202,39|6338|39,39|18|39,"202|(18,39)|202",>5,eps=>5;rho30=18,39+18i,202
8364,4182,182,148.1086028573418,148,34,2.7848341117438804,2.188034188034188,6544,24,182|6544|182,182|34|182,34|6544|34,34|24|34,"182|(24,34)|182",>5,eps=>5;rho30=24,34+24i,182
8370,4185,228,186.83603517273147,186,42,3.01152780390592,2.7586206896551726,6090,0,228|6090|228,228|42|228,42|6090|42,42|0|42,"228|(0,42)|228",>5,eps=>5;rho30=0,42,228
8376,4188,172,135.92230223591682,135,37,3.0945211480932713,2.005763688760807,6656,6,172|6656|172,172|37|172,37|6656|37,37|6|37,"172|(6,37)|172",>5,eps=>5;rho30=6,37+6i,172
8388,4194,163,136.2702526582871,136,27,2.2897829809680728,2.0086580086580086,6758,18,163|6758|163,163|27|163,27|6758|27,27|18|27,"163|(18,27)|163",>5,eps=>5;rho30=18,27+18i,163
8394,4197,169,135.85562402083988,135,34,2.843616568454492,2.0014316392269147,6704,24,169|6704|169,169|34|169,34|6704|34,34|24|34,"169|(24,34)|169",>5,eps=>5;rho30=24,34+24i,169
8400,4200,271,217.3343996643737,217,54,3.640254572698346,3.1999999999999997,5690,0,271|5690|271,271|54|271,54|5690|54,54|0|54,"271|(0,54)|271",>5,eps=>5;rho30=0,54,271
8406,4203,177,136.20182245995704,136,41,3.4958219437747107,2.0043010752688173,6636,6,177|6636|177,177|41|177,41|6636|41,41|6|41,"177|(6,41)|177",>5,eps=>5;rho30=6,41+6i,177
8418,4209,182,144.95560432257042,144,38,3.076840680040368,2.1307506053268765,6598,18,182|6598|182,182|38|182,38|6598|38,38|18|38,"182|(18,38)|182",>5,eps=>5;rho30=18,38+18i,182
8424,4212,186,148.51212515671534,148,38,3.076166688765158,2.1818181818181817,6564,24,186|6564|186,186|38|186,38|6564|38,38|24|38,"186|(24,38)|186",>5,eps=>5;rho30=24,38+24i,186
8430,4215,228,182.26644213183883,182,46,3.387518150004114,2.6762246117084825,6150,0,228|6150|228,228|46|228,46|6150|46,46|0|46,"228|(0,46)|228",>5,eps=>5;rho30=0,46,228
8436,4218,188,148.42697120099913,148,40,3.248200870815048,2.1781512605042015,6556,6,188|6556|188,188|40|188,40|6556|40,40|6|40,"188|(6,40)|188",>5,eps=>5;rho30=6,40+6i,188
8448,4224,195,151.5978514601506,151,44,3.5250453275704383,2.2222222222222223,6498,18,195|6498|195,195|44|195,44|6498|44,44|18|44,"195|(18,44)|195",>5,eps=>5;rho30=18,44+18i,195
8454,4227,171,136.61055329773902,136,35,2.9422736560210963,2.0014214641080312,6744,24,171|6744|171,171|35|171,35|6744|35,35|24|35,"171|(24,35)|171",>5,eps=>5;rho30=24,35+24i,171
8460,4230,240,186.1657223020909,186,54,3.945563438884369,2.7259259259259254,6060,0,240|6060|240,240|54|240,54|6060|54,54|0|54,"240|(0,54)|240",>5,eps=>5;rho30=0,54,240
8466,4233,176,147.57508081446397,147,29,2.3398753581056835,2.1596707818930043,6706,6,176|6706|176,176|29|176,29|6706|29,29|6|29,"176|(6,29)|176",>5,eps=>5;rho30=6,29+6i,176
8478,4239,182,137.6979561960816,137,45,3.7753742993182664,2.0129032258064514,6658,18,182|6658|182,182|45|182,45|6658|45,45|18|45,"182|(18,45)|182",>5,eps=>5;rho30=18,45+18i,182
8484,4242,207,165.92810752607738,165,42,3.1884876148854007,2.4242424242424243,6414,24,207|6414|207,207|42|207,42|6414|42,42|24|42,"207|(24,42)|207",>5,eps=>5;rho30=24,42+24i,207
8490,4245,232,183.27135216004982,183,49,3.599457651800904,2.6761565836298935,6170,0,232|6170|232,232|49|232,49|6170|49,49|0|49,"232|(0,49)|232",>5,eps=>5;rho30=0,49,232
8496,4248,166,139.44571832798246,139,27,2.2487023086748095,2.0350877192982457,6836,6,166|6836|166,166|27|166,27|6836|27,27|6|27,"166|(6,27)|166",>5,eps=>5;rho30=6,27+6i,166
8508,4254,167,137.38628292740225,137,30,2.5265112480440712,2.0028288543140027,6838,18,167|6838|167,167|30|167,30|6838|30,30|18|30,"167|(18,30)|167",>5,eps=>5;rho30=18,30+18i,167
8514,4257,195,156.23953985470172,156,39,3.100940609486954,2.2764227642276422,6564,24,195|6564|195,195|39|195,39|6564|39,39|24|39,"195|(24,39)|195",>5,eps=>5;rho30=24,39+24i,195
8520,4260,231,185.77789916412576,185,46,3.3178267958418926,2.7053140096618358,6210,0,231|6210|231,231|46|231,46|6210|46,46|0|46,"231|(0,46)|231",>5,eps=>5;rho30=0,46,231
8526,4263,215,171.00942503173434,171,44,3.363950642177864,2.4888888888888885,6376,6,215|6376|215,215|44|215,44|6376|44,44|6|44,"215|(6,44)|215",>5,eps=>5;rho30=6,44+6i,215
8538,4269,169,137.66575135798269,137,32,2.670584540253947,2.0014074595355384,6848,18,169|6848|169,169|32|169,32|6848|32,32|18|32,"169|(18,32)|169",>5,eps=>5;rho30=18,32+18i,169
8544,4272,175,139.22636878287423,139,36,3.03181206917651,2.0229885057471266,6794,24,175|6794|175,175|36|175,36|6794|36,36|24|36,"175|(24,36)|175",>5,eps=>5;rho30=24,36+24i,175
8550,4275,247,194.4276026614547,194,53,3.7703252882989657,2.8235294117647056,6080,0,247|6080|247,247|53|247,53|6080|53,53|0|53,"247|(0,53)|247",>5,eps=>5;rho30=0,53,247
8556,4278,187,149.33431239080406,149,38,3.0822374777892425,2.1674876847290645,6686,6,187|6686|187,187|38|187,38|6686|38,38|6|38,"187|(6,38)|187",>5,eps=>5;rho30=6,38+6i,187
8568,4284,226,176.57010509245623,176,50,3.7198985800222335,2.56,6308,18,226|6308|226,226|50|226,50|6308|50,50|18|50,"226|(18,50)|226",>5,eps=>5;rho30=18,50+18i,226
8574,4287,180,138.11737636791125,138,42,3.5637704228395366,2.0014015416958655,6774,24,180|6774|180,180|42|180,42|6774|42,42|24|42,"180|(24,42)|180",>5,eps=>5;rho30=24,42+24i,180
8580,4290,272,223.1853033485229,223,49,3.2675165673474678,3.232323232323232,5860,0,272|5860|272,272|49|272,49|5860|49,49|0|49,"272|(0,49)|272",>5,eps=>5;rho30=0,49,272
8586,4293,185,140.88038558915488,140,45,3.7171188079350017,2.0392156862745097,6736,6,185|6736|185,185|45|185,45|6736|45,45|6|45,"185|(6,45)|185",>5,eps=>5;rho30=6,45+6i,185
8598,4299,166,138.41826023345925,138,28,2.3443635664175493,2.0013976240391336,6938,18,166|6938|166,166|28|166,28|6938|28,28|18|28,"166|(18,28)|166",>5,eps=>5;rho30=18,28+18i,166
8604,4302,185,138.98076331660917,138,47,3.90357083429466,2.0084388185654007,6754,24,185|6754|185,185|47|185,47|6754|47,47|24|47,"185|(24,47)|185",>5,eps=>5;rho30=24,47+24i,185
8610,4305,282,227.23612173863918,227,55,3.632917303666192,3.2820512820512815,5790,0,282|5790|282,282|55|282,55|5790|55,55|0|55,"282|(0,55)|282",>5,eps=>5;rho30=0,55,282
8616,4308,180,138.93529031391319,138,42,3.4838742467509367,2.0056022408963585,6816,6,180|6816|180,180|42|180,42|6816|42,42|6|42,"180|(6,42)|180",>5,eps=>5;rho30=6,42+6i,180
8628,4314,170,138.89099711308003,138,32,2.6396663937204115,2.00278940027894,6928,18,170|6928|170,170|32|170,32|6928|32,32|18|32,"170|(18,32)|170",>5,eps=>5;rho30=18,32+18i,170
8634,4317,176,138.86928823862604,138,38,3.150867709656388,2.001391788448156,6874,24,176|6874|176,176|38|176,38|6874|38,38|24|38,"176|(24,38)|176",>5,eps=>5;rho30=24,38+24i,176
8640,4320,239,185.13049160847459,185,54,3.9591689517891053,2.6666666666666665,6250,0,239|6250|239,239|54|239,54|6250|54,54|0|54,"239|(0,54)|239",>5,eps=>5;rho30=0,54,239
8646,4323,198,155.55548109241275,155,43,3.4031332652109505,2.239448751076658,6666,6,198|6666|198,198|43|198,43|6666|43,43|6|43,"198|(6,43)|198",>5,eps=>5;rho30=6,43+6i,198
8658,4329,191,156.05103934797555,156,35,2.7976986417792697,2.2441558441558436,6748,18,191|6748|191,191|35|191,35|6748|35,35|18|35,"191|(18,35)|191",>5,eps=>5;rho30=18,35+18i,191
8664,4332,182,147.3335749564465,147,35,2.8559999411152126,2.1176470588235294,6844,24,182|6844|182,182|35|182,35|6844|35,35|24|35,"182|(24,35)|182",>5,eps=>5;rho30=24,35+24i,182
8670,4335,251,198.0067251372083,198,53,3.766004097998302,2.844444444444444,6160,0,251|6160|251,251|53|251,53|6160|53,53|0|53,"251|(0,53)|251",>5,eps=>5;rho30=0,53,251
8676,4338,174,139.88141024481448,139,35,2.8847691887969775,2.00836820083682,6936,6,174|6936|174,174|35|174,35|6936|35,35|6|35,"174|(6,35)|174",>5,eps=>5;rho30=6,35+6i,174
8688,4344,173,140.22776955817451,140,33,2.767508649321574,2.011173184357542,6958,18,173|6958|173,173|33|173,33|6958|33,33|18|33,"173|(18,33)|173",>5,eps=>5;rho30=18,33+18i,173
8694,4347,229,175.40133517837108,175,54,4.04704025076485,2.5142857142857142,6404,24,229|6404|229,229|54|229,54|6404|54,54|24|54,"229|(24,54)|229",>5,eps=>5;rho30=24,54+24i,229
8700,4350,242,193.02555998973543,193,49,3.5250239194876474,2.765432098765432,6280,0,242|6280|242,242|49|242,49|6280|49,49|0|49,"242|(0,49)|242",>5,eps=>5;rho30=0,49,242
8706,4353,181,139.77027913698424,139,42,3.4874097568842086,2.0013802622498273,6896,6,181|6896|181,181|42|181,42|6896|42,42|6|42,"181|(6,42)|181",>5,eps=>5;rho30=6,42+6i,181
8718,4359,168,139.92030702711722,139,29,2.373842932785697,2.0013783597518953,7038,18,168|7038|168,168|29|168,29|7038|29,29|18|29,"168|(18,29)|168",>5,eps=>5;rho30=18,29+18i,168
8724,4362,176,140.09192126519653,140,36,3.0337907517412384,2.0027586206896553,6964,24,176|6964|176,176|36|176,36|6964|36,36|24|36,"176|(24,36)|176",>5,eps=>5;rho30=24,36+24i,176
8730,4365,239,188.59649540045777,188,51,3.6702354467729696,2.694736842105263,6340,0,239|6340|239,239|51|239,51|6340|51,51|0|51,"239|(0,51)|239",>5,eps=>5;rho30=0,51,239
8736,4368,238,183.33681502122363,183,55,4.037105430227204,2.6181818181818177,6356,6,238|6356|238,238|55|238,55|6356|55,55|6|55,"238|(6,55)|238",>5,eps=>5;rho30=6,55+6i,238
8748,4374,173,140.19891566686303,140,33,2.7702302890629524,2.0,7018,18,173|7018|173,173|33|173,33|7018|33,33|18|33,"173|(18,33)|173",>5,eps=>5;rho30=18,33+18i,173
8754,4377,180,140.37015677051957,140,40,3.344914043194352,2.001372683596431,6954,24,180|6954|180,180|40|180,40|6954|40,40|24|40,"180|(24,40)|180",>5,eps=>5;rho30=24,40+24i,180
8760,4380,244,189.76744089893214,189,55,3.9368534437540075,2.704225352112676,6320,0,244|6320|244,244|55|244,55|6320|55,55|0|55,"244|(0,55)|244",>5,eps=>5;rho30=0,55,244
8766,4383,175,140.71331591321032,140,35,2.890399592011981,2.004123711340206,7016,6,175|7016|175,175|35|175,35|7016|35,35|6|35,"175|(6,35)|175",>5,eps=>5;rho30=6,35+6i,175
8778,4389,244,198.45691048276657,198,46,3.232878444630756,2.8235294117647056,6338,18,244|6338|244,244|46|244,46|6338|46,46|18|46,"244|(18,46)|244",>5,eps=>5;rho30=18,46+18i,244
8784,4392,182,143.0324356097634,143,39,3.25826193455821,2.0338983050847457,6964,24,182|6964|182,182|39|182,39|6964|39,39|24|39,"182|(24,39)|182",>5,eps=>5;rho30=24,39+24i,182
8790,4395,236,188.2760727541289,188,48,3.4780723317294524,2.6758304696449025,6430,0,236|6430|236,236|48|236,48|6430|48,48|0|48,"236|(0,48)|236",>5,eps=>5;rho30=0,48,236
8796,4398,177,140.99097679582755,140,37,3.0326038430294533,2.002735978112175,7026,6,177|7026|177,177|37|177,37|7026|37,37|6|37,"177|(6,37)|177",>5,eps=>5;rho30=6,37+6i,177
8808,4404,181,141.33429128066507,141,40,3.3365024310498317,2.0054794520547947,6998,18,181|6998|181,181|40|181,40|6998|40,40|18|40,"181|(18,40)|181",>5,eps=>5;rho30=18,40+18i,181
8814,4407,195,155.2292486693606,155,40,3.192103892962206,2.201474201474201,6864,24,195|6864|195,195|40|195,40|6864|40,40|24|40,"195|(24,40)|195",>5,eps=>5;rho30=24,40+24i,195
8820,4410,281,225.75657484695665,225,56,3.676718613913106,3.1999999999999997,6010,0,281|6010|281,281|56|281,56|6010|56,56|0|56,"281|(0,56)|281",>5,eps=>5;rho30=0,56,281
8826,4413,181,141.26880969662923,141,40,3.342784912200261,2.001361470388019,7016,6,181|7016|181,181|40|181,40|7016|40,40|6|40,"181|(6,40)|181",>5,eps=>5;rho30=6,40+6i,181
8838,4419,175,141.6113808055696,141,34,2.8057526397783183,2.0040899795501024,7088,18,175|7088|175,175|34|175,34|7088|34,34|18|34,"175|(18,34)|175",>5,eps=>5;rho30=18,34+18i,175
8844,4422,204,159.525044281163,159,45,3.5212842761320697,2.2564102564102564,6804,24,204|6804|204,204|45|204,45|6804|45,45|24|45,"204|(24,45)|204",>5,eps=>5;rho30=24,45+24i,204
8850,4425,244,191.93863222660866,191,53,3.757806177470172,2.7134502923976607,6410,0,244|6410|244,244|53|244,53|6410|53,53|0|53,"244|(0,53)|244",>5,eps=>5;rho30=0,53,244
8856,4428,188,145.17621566124558,145,43,3.5541627231246045,2.051282051282051,6976,6,188|6976|188,188|43|188,43|6976|43,43|6|43,"188|(6,43)|188",>5,eps=>5;rho30=6,43+6i,188
8868,4434,177,141.88864492377854,141,36,2.947635445240458,2.0027137042062417,7098,18,177|7098|177,177|36|177,36|7098|36,36|18|36,"177|(18,36)|177",>5,eps=>5;rho30=18,36+18i,177
8874,4437,194,156.82340257948488,156,38,2.968685575706018,2.2123456790123455,6934,24,194|6934|194,194|38|194,38|6934|38,38|24|38,"194|(24,38)|194",>5,eps=>5;rho30=24,38+24i,194
8880,4440,256,194.53154641234198,194,62,4.407144271789227,2.7428571428571424,6320,0,256|6320|256,256|62|256,62|6320|62,62|0|62,"256|(0,62)|256",>5,eps=>5;rho30=0,62,256
8886,4443,182,142.01662980555741,142,40,3.3551334346264006,2.001352265043949,7066,6,182|7066|182,182|40|182,40|7066|40,40|6|40,"182|(6,40)|182",>5,eps=>5;rho30=6,40+6i,182
8898,4449,180,142.16607927821764,142,38,3.1730970570008226,2.00135043889264,7098,18,180|7098|180,180|38|180,38|7098|38,38|18|38,"180|(18,38)|180",>5,eps=>5;rho30=18,38+18i,180
8904,4452,218,173.91843594047347,173,45,3.342598275425072,2.4470588235294115,6724,24,218|6724|218,218|45|218,45|6724|45,45|24|45,"218|(24,45)|218",>5,eps=>5;rho30=24,45+24i,218
8910,4455,262,210.69569006619142,210,52,3.534484037094608,2.962962962962963,6290,0,262|6290|262,262|52|262,52|6290|52,52|0|52,"262|(0,52)|262",>5,eps=>5;rho30=0,52,262
8916,4458,184,142.48632664690427,142,42,3.4777997235763647,2.002699055330634,7076,6,184|7076|184,184|42|184,42|7076|42,42|6|42,"184|(6,42)|184",>5,eps=>5;rho30=6,42+6i,184
