eps_bucket,rho_mod,native_cluster,count,min_N,max_N,mean_r,mean_h,mean_z,mean_boost
4,26,eps=4;rho210=26,1,236,236,9.0,5.310322513630688,1.601135022714749,1.0175438596491229
4,28,eps=4;rho210=28,1,448,448,13.0,9.522867523237077,1.1267754238861136,1.2
4,30,eps=4;rho210=30,1,240,240,18.0,14.065915153475425,1.0489619271266164,2.6666666666666665
4,46,eps=4;rho210=46,1,1096,1096,18.0,14.877901545605967,0.8094233973945841,1.0074074074074073
4,50,eps=4;rho210=50,1,470,470,15.0,11.171107167691723,1.1455791531195751,1.3629629629629627
4,54,eps=4;rho210=54,1,264,264,16.0,12.456734616739995,1.0039257072391645,2.2222222222222223
4,58,eps=4;rho210=58,1,268,268,9.0,5.746968436690483,1.3569657032565892,1.0153846153846153
4,60,eps=4;rho210=60,1,270,270,19.0,15.165322144339918,0.9846980218577864,2.6666666666666665
4,62,eps=4;rho210=62,1,1532,1532,22.0,18.8506676689043,0.7253625394530472,1.0026246719160106
4,66,eps=4;rho210=66,1,276,276,16.0,12.085323516242765,1.1260734956570937,2.0952380952380953
4,68,eps=4;rho210=68,1,698,698,14.0,10.77728053488184,0.9816754005820544,1.0028818443804035
4,72,eps=4;rho210=72,1,912,912,31.0,27.446409184244164,0.6783044276009665,2.1176470588235294
4,80,eps=4;rho210=80,1,1340,1340,27.0,23.099802429626177,0.8114886963865378,1.3538461538461537
4,98,eps=4;rho210=98,1,1358,1358,24.0,20.890780480649266,0.6802586184460394,1.2126315789473685
4,100,eps=4;rho210=100,1,310,310,12.0,8.577666275465244,1.1685243969483852,1.3793103448275863
4,102,eps=4;rho210=102,1,312,312,17.0,13.625280029385321,0.9142501139962895,2.1818181818181817
4,106,eps=4;rho210=106,1,316,316,10.0,6.378795683936695,1.4337838475264177,1.0129870129870129
4,112,eps=4;rho210=112,1,112,112,7.0,3.9851250943752925,1.5102481681880373,1.2
4,114,eps=4;rho210=114,1,534,534,22.0,18.080525078713116,0.9217695779878106,2.0229885057471266
4,116,eps=4;rho210=116,1,536,536,13.0,9.098187293150422,1.2935671622977782,1.0153846153846153
4,118,eps=4;rho210=118,1,328,328,10.0,6.617752663108333,1.3147709440226973,1.0256410256410255
4,124,eps=4;rho210=124,1,544,544,13.0,9.654767192552352,1.0766026497021486,1.0666666666666667
4,126,eps=4;rho210=126,1,336,336,19.0,15.732081740037065,0.8239068012611348,2.4
